Able Communications,5001978,No,Demo,VSAT Terminal Standard,4013050000000,Audio codes DT1117288  switch RMT00K308926 144109481119,2011-03-14,,0.00,
Dynamic Offshore,5002023,Yes,VR 371 Construction,Phone Number, Houston-TM,4045055000050,Fax 8324262933,2011-03-01,,0.00,
Dynamic Offshore,5002024,Yes,EI 307B,Phone Number, Houston-TM,4045055000050,7139666050,2011-03-01,,0.00,
Dynamic Offshore,5002024,Yes,EI 307B,Space Segment 256/128-TM,4013055000000,,2011-03-01,,1465.00,Month
Dynamic Offshore,5002024,Yes,EI 307B,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore,5002024,Yes,EI 307B,VSAT Terminal Standard-TM,4013055000000,Modem: 93134,2011-03-01,,0.00,
Dynamic Offshore,5002024,Yes,EI 307B,Phone Number, Houston-TM,4045055000050,7139666051,2011-03-01,,0.00,
Dynamic Offshore,5002024,Yes,EI 307B,Phone Number, Houston-TM,4045055000050,Fax 7134742208,2011-03-01,,0.00,
Dynamic Offshore,5002025,Yes,EI 7 S/L 19269002,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore,5002025,Yes,EI 7 S/L 19269002,Fax Machine-TM,4043055000000,Brother MFC290C,2011-03-01,,0.00,
Dynamic Offshore,5002025,Yes,EI 7 S/L 19269002,Phone Number, Houston-TM,4045055000050,7134222970,2011-03-01,,0.00,
Dynamic Offshore,5002025,Yes,EI 7 S/L 19269002,Phone Number, Houston-TM,4045055000050,7134222971,2011-03-01,,0.00,
Dynamic Offshore,5002025,Yes,EI 7 S/L 19269002,Phone Number, Houston-TM,4045055000050,Fax 2819903027,2011-03-01,,0.00,
Dynamic Offshore,5002025,Yes,EI 7 S/L 19269002,Space Segment 256/128-TM,4013055000000,,2011-03-01,,1465.00,Month
Dynamic Offshore,5002025,Yes,EI 7 S/L 19269002,VSAT Terminal Standard-TM,4013055000000,Modem: 116420,2011-03-01,,0.00,
Dynamic Offshore,5002026,Yes,VR 161,VSAT Terminal Standard-TM,4013055000000,Modem: 120878,2011-03-01,,0.00,
Dynamic Offshore,5002026,Yes,VR 161,Fax Machine-TM,4043055000000,Brother MFC190C,2011-03-01,,0.00,
Dynamic Offshore,5002026,Yes,VR 161,Phone Number, Houston-TM,4045055000050,7139362572,2011-03-01,,0.00,
Dynamic Offshore,5002026,Yes,VR 161,Phone Number, Houston-TM,4045055000050,Fax 7139604863,2011-03-01,,0.00,
Dynamic Offshore,5002026,Yes,VR 161,Space Segment 256/128-TM,4013055000000,,2011-03-01,,1465.00,Month
Dynamic Offshore,5002026,Yes,VR 161,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore,5002026,Yes,VR 161,Phone Number, Houston-TM,4045055000050,7139362573,2011-03-01,,0.00,
Dynamic Offshore,5002027,Yes,VR 332,VSAT Terminal Standard-TM,4013055000000,Modem: 55067,2011-03-01,,0.00,
Dynamic Offshore,5002027,Yes,VR 332,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore,5002027,Yes,VR 332,Space Segment 256/128-TM,4013055000000,,2011-03-01,,1465.00,Month
Dynamic Offshore,5002027,Yes,VR 332,Phone Number, Houston-TM,4045055000050,7139666054,2011-03-01,,0.00,
Dynamic Offshore,5002027,Yes,VR 332,Phone Number, Houston-TM,4045055000050,Fax 2816280027,2011-03-01,,0.00,
Dynamic Offshore,5002027,Yes,VR 332,Phone Number, Houston-TM,4045055000050,7139666055,2011-03-01,,0.00,
Dynamic Offshore,5002028,Yes,EI 307A,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore,5002028,Yes,EI 307A,VSAT Terminal Standard-TM,4013055000000,Modem: 57214,2011-03-01,,0.00,
Dynamic Offshore,5002028,Yes,EI 307A,Space Segment 256/128-TM,4013055000000,,2011-03-01,,1465.00,Month
Dynamic Offshore,5002028,Yes,EI 307A,Phone Number, Houston-TM,4045055000050,7139666048,2011-03-01,,0.00,
Dynamic Offshore,5002028,Yes,EI 307A,Phone Number, Houston-TM,4045055000050,7139666049,2011-03-01,,0.00,
Dynamic Offshore,5002028,Yes,EI 307A,Phone Number, Houston-TM,4045055000050,Fax 2819033037,2011-03-01,,0.00,
Dynamic Offshore,5002029,Yes,VR 315,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore,5002029,Yes,VR 315,VSAT Terminal Standard-TM,4013055000000,Modem: 57206,2011-03-01,,0.00,
Dynamic Offshore,5002029,Yes,VR 315,Phone Number, Houston-TM,4045055000050,7139666052,2011-03-01,,0.00,
Dynamic Offshore,5002029,Yes,VR 315,Phone Number, Houston-TM,4045055000050,7139604861,2011-03-01,,0.00,
Dynamic Offshore,5002029,Yes,VR 315,Space Segment 256/128-TM,4013055000000,,2011-03-01,,1465.00,Month
Dynamic Offshore,5002029,Yes,VR 315,Phone Number, Houston-TM,4045055000050,7139666053,2011-03-01,,0.00,
Dynamic Offshore,5002148,No,DOR Cameron Shorebase,Space Segment 512/256-TM,4013055000000,,2011-03-18,,75.00,Day
Dynamic Offshore,5002148,No,DOR Cameron Shorebase,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-18,,0.00,
Dynamic Offshore,5002148,No,DOR Cameron Shorebase,VSAT Terminal Standard-TM,4013055000000,Modem: 103202,2011-03-18,,0.00,
Dynamic Offshore,5002148,No,DOR Cameron Shorebase,Phone Number, Houston-TM,4045055000050,8329007009,2011-03-18,,0.00,
Dynamic Offshore,5002148,No,DOR Cameron Shorebase,Phone Number, Houston-TM,4045055000050,7134741572,2011-03-18,,0.00,
Dynamic Offshore,5002148,No,DOR Cameron Shorebase,Phone Number, Houston-TM,4045055000050,8329007008,2011-03-18,,0.00,
Dynamic Offshore Bandon,5002015,Yes,VR 362,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002015,Yes,VR 362,VSAT Terminal Standard-TM,4013055000000,Modem: 120030,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002015,Yes,VR 362,Space Segment 256/128-TM,4013055000000,,2011-03-01,,1465.00,Month
Dynamic Offshore Bandon,5002015,Yes,VR 362,Phone Number, Houston-TM,4045055000050,7134222258,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002015,Yes,VR 362,Phone Number, Houston-TM,4045055000050,7134222259,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002015,Yes,VR 362,Fax Machine-TM,4043055000000,Brother MFC290C,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002015,Yes,VR 362,Phone Number, Houston-TM,4045055000050,fax 7139604589,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002016,Yes,EC 320,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002016,Yes,EC 320,VSAT Terminal Standard-TM,4013055000000,Modem: 117196,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002016,Yes,EC 320,Space Segment 256/128-TM,4013055000000,,2011-03-01,,1465.00,Month
Dynamic Offshore Bandon,5002016,Yes,EC 320,Fax Machine-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002016,Yes,EC 320,Phone Number, Houston-TM,4045055000050,8324158009,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002016,Yes,EC 320,Phone Number, Houston-TM,4045055000050,8324158010,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002016,Yes,EC 320,Phone Number, Houston-TM,4045055000050,Fax 8324262947,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002019,Yes,EI 254,Space Segment 512/256-TM,4013055000000,,2011-03-01,,1900.00,Month
Dynamic Offshore Bandon,5002019,Yes,EI 254,Phone Number, Houston-TM,4045055000050,Fax 8324262949,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002019,Yes,EI 254,Phone Number, Houston-TM,4045055000050,8324158018,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002019,Yes,EI 254,VSAT Terminal Standard-TM,4013055000000,Modem: 114183,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002019,Yes,EI 254,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002019,Yes,EI 254,Phone Number, Houston-TM,4045055000050,8324158017,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002020,Yes,VR 196,Space Segment 256/128-TM,4013055000000,,2011-03-01,,1465.00,Month
Dynamic Offshore Bandon,5002020,Yes,VR 196,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002020,Yes,VR 196,VSAT Terminal Standard-TM,4013055000000,Modem: 116328,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002020,Yes,VR 196,Phone Number, Houston-TM,4045055000050,8324158015,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002020,Yes,VR 196,Phone Number, Houston-TM,4045055000050,8324158016,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002020,Yes,VR 196,Phone Number, Houston-TM,4045055000050,8324262946,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002021,Yes,VR 371,Phone Number, Houston-TM,4045055000050,8324158013,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002021,Yes,VR 371,Phone Number, Houston-TM,4045055000050,Fax 8324268945,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002021,Yes,VR 371,Phone Number, Houston-TM,4045055000050,8324158014,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002021,Yes,VR 371,Space Segment 256/128-TM,4013055000000,,2011-03-01,,1465.00,Month
Dynamic Offshore Bandon,5002021,Yes,VR 371,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002021,Yes,VR 371,VSAT Terminal Standard-TM,4013055000000,Modem: 117189,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002022,Yes,EC 332,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002022,Yes,EC 332,VSAT Terminal Standard-TM,4013055000000,Modem: 117153,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002022,Yes,EC 332,Phone Number, Houston-TM,4045055000050,Fax 8324262948,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002022,Yes,EC 332,Phone Number, Houston-TM,4045055000050,8324158012,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002022,Yes,EC 332,Phone Number, Houston-TM,4045055000050,8324158011,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002022,Yes,EC 332,Space Segment 256/128-TM,4013055000000,,2011-03-01,,1465.00,Month
Dynamic Offshore Bandon,5002033,Yes,HI A550 Construction,Space Segment 1024/512-TM,4013055000000,,2011-03-01,,100.00,Day
Dynamic Offshore Bandon,5002033,Yes,HI A550 Construction,Phone Number, Houston-TM,4045055000050,832-260-0443,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002033,Yes,HI A550 Construction,Phone Number, Houston-TM,4045055000050,832-260-0442,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002033,Yes,HI A550 Construction,Phone Number, Houston-TM,4045055000050,832-260-0447,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002033,Yes,HI A550 Construction,Phone Number, Houston-TM,4045055000050,Fax 832-516-6477,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002033,Yes,HI A550 Construction,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002033,Yes,HI A550 Construction,VSAT Terminal Standard-TM,4013055000000,Modem: 120062,2011-03-01,,0.00,
Dynamic Offshore Bandon,5002033,Yes,HI A550 Construction,Fax Machine-TM,4043055000000,Brother MFC290C,2011-03-01,,0.00,
Dynamic Offshore Resources,5001619,Yes,VE 272,Phone Number, Lafayette,4045050000050,3372109521,2010-07-09,,0.00,
Dynamic Offshore Resources,5001619,Yes,VE 272,VSAT Dish, 1.2M Fixed,4043050000000,,2010-07-09,,0.00,
Dynamic Offshore Resources,5001619,Yes,VE 272,VSAT Terminal Standard,4013050000000,Modem: 53986 VSAT 1028,2010-07-09,,0.00,
Dynamic Offshore Resources,5001619,Yes,VE 272,Space Segment 512/512,4013050000000,,2010-07-09,,1500.00,Month
Dynamic Offshore Resources,5001619,Yes,VE 272,Phone Number, Lafayette,4045050000050,3372109520,2010-07-09,,0.00,
Dynamic Offshore SPN,5002030,Yes,EC 330B,VSAT Terminal Standard-TM,4013055000000,Modem: 56878,2011-03-01,,0.00,
Dynamic Offshore SPN,5002030,Yes,EC 330B,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore SPN,5002030,Yes,EC 330B,Space Segment 256/128-TM,4013055000000,,2011-03-01,,1465.00,Month
Dynamic Offshore SPN,5002030,Yes,EC 330B,Phone Number, Houston-TM,4045055000050,7139666321,2011-03-01,,0.00,
Dynamic Offshore SPN,5002030,Yes,EC 330B,Fax Machine-TM,4043055000000,Brother MFC290C,2011-03-01,,0.00,
Dynamic Offshore SPN,5002030,Yes,EC 330B,Phone Number, Houston-TM,4045055000050,Fax 7139604862,2011-03-01,,0.00,
Dynamic Offshore SPN,5002030,Yes,EC 330B,Phone Number, Houston-TM,4045055000050,7139666355,2011-03-01,,0.00,
Dynamic Offshore SPN,5002031,Yes,SS 253C,Space Segment 256/128-TM,4013055000000,,2011-03-01,,1465.00,Month
Dynamic Offshore SPN,5002031,Yes,SS 253C,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
Dynamic Offshore SPN,5002031,Yes,SS 253C,VSAT Terminal Standard-TM,4013055000000,Modem: 120098,2011-03-01,,0.00,
Dynamic Offshore SPN,5002031,Yes,SS 253C,Phone Number, Houston-TM,4045055000050,Fax 2814041848,2011-03-01,,0.00,
Dynamic Offshore SPN,5002031,Yes,SS 253C,Phone Number, Houston-TM,4045055000050,7139362744,2011-03-01,,0.00,
Dynamic Offshore SPN,5002031,Yes,SS 253C,Phone Number, Houston-TM,4045055000050,7139362745,2011-03-01,,0.00,
Dynamic Offshore SPN,5002032,Yes,SS 253D,Phone Number, Houston-TM,4045055000050,7139666350,2011-03-01,,0.00,
Dynamic Offshore SPN,5002032,Yes,SS 253D,Fax Machine-TM,4043055000000,Brother MFC290C,2011-03-01,,0.00,
Dynamic Offshore SPN,5002032,Yes,SS 253D,Phone Number, Houston-TM,4045055000050,FAX 2816280630,2011-03-01,,0.00,
Dynamic Offshore SPN,5002032,Yes,SS 253D,Phone Number, Houston-TM,4045055000050,7139666351,2011-03-01,,0.00,
Dynamic Offshore SPN,5002032,Yes,SS 253D,Space Segment 256/128-TM,4013055000000,,2011-03-01,,1465.00,Month
Dynamic Offshore SPN,5002032,Yes,SS 253D,VSAT Terminal Standard-TM,4013055000000,Modem: 115787,2011-03-01,,0.00,
Dynamic Offshore SPN,5002032,Yes,SS 253D,VSAT Dish, 1.2M Fixed-TM,4043055000000,,2011-03-01,,0.00,
El Paso Offshore Drilling,5001230,No,Master Everit,2-Way Radio, VHF Mobile,4043050000000,,0000-00-00,,0.00,
ElPaso Land Drilling,5002180,No,Patterson 452,Phone Number, Vendor Provided,4045050000050,7134459579,2011-04-02,,0.00,
ElPaso Land Drilling,5002180,No,Patterson 452,Phone Number, Vendor Provided,4045050000050,7134459580,2011-04-02,,0.00,
ElPaso Land Drilling,5002180,No,Patterson 452,Phone Number, Vendor Provided,4045050000050,7134459581,2011-04-02,,0.00,
ElPaso Land Drilling,5002180,No,Patterson 452,Space Segment 512/128,4013050000000,,2011-04-02,,40.00,Day
ElPaso Land Drilling,5002180,No,Patterson 452,VSAT Dish, 1.2M Fixed,4043050000000,,2011-04-02,,0.00,
ElPaso Land Drilling,5002180,No,Patterson 452,VSAT Terminal Standard,4013050000000,,2011-04-02,,0.00,
ElPaso Land Drilling,5002191,No,Patterson 206,VSAT Terminal Standard,4013050000000,Customer owned router and switch VSAT- 1256,2011-04-01,,0.00,
ElPaso Land Drilling,5002191,No,Patterson 206,Space Segment 512/128,4013050000000,,2011-04-01,,40.00,Day
ElPaso Land Drilling,5002191,No,Patterson 206,Phone Number, Vendor Provided,4045050000050,7134459542,2011-04-01,,0.00,
ElPaso Land Drilling,5002191,No,Patterson 206,Phone Number, Vendor Provided,4045050000050,7134459541,2011-04-01,,0.00,
ElPaso Land Drilling,5002191,No,Patterson 206,VSAT Dish, 1.2M Fixed,4043050000000,,2011-04-01,,0.00,
ElPaso Land Drilling,5002231,No,Nabors 773,VSAT Terminal Standard,4013050000000,customer owned router and switch,2011-04-16,,0.00,
ElPaso Land Drilling,5002231,No,Nabors 773,VSAT Dish, 1.2M Fixed,4043050000000,,2011-04-16,,0.00,
ElPaso Land Drilling,5002231,No,Nabors 773,Space Segment 512/128,4013050000000,,2011-04-16,,40.00,Day
ElPaso Land Drilling,5002231,No,Nabors 773,Phone Number, Vendor Provided,4045050000050,7134459680,2011-04-16,,0.00,
ElPaso Land Drilling,5002231,No,Nabors 773,Phone Number, Vendor Provided,4045050000050,7134459681,2011-04-16,,0.00,
ElPaso Land Drilling,5002231,No,Nabors 773,Phone Number, Vendor Provided,4045050000050,7134459682,2011-04-16,,0.00,
ElPaso Land Drilling,5002267,No,Justiss 58,Space Segment 512/128,4013050000000,,2011-05-19,,40.00,Day
ElPaso Land Drilling,5002267,No,Justiss 58,VSAT Terminal Standard,4013050000000,customer owned router and switch. VSAT-1105,2011-05-19,,0.00,
ElPaso Land Drilling,5002267,No,Justiss 58,Phone Number, Vendor Provided,4045050000050,7134459578,2011-05-19,,0.00,
ElPaso Land Drilling,5002267,No,Justiss 58,VSAT Dish, 1.2M Fixed,4043050000000,,2011-05-19,,0.00,
ElPaso Land Drilling,5002267,No,Justiss 58,Phone Number, Vendor Provided,4045050000050,7134459577,2011-05-19,,0.00,
ElPaso Land Drilling,5002310,No,Patterson 628,Phone Number, Vendor Provided,4045050000050,7134459571,2011-05-31,,0.00,
ElPaso Land Drilling,5002310,No,Patterson 628,VSAT Terminal Standard,4013050000000,,2011-05-31,,0.00,
ElPaso Land Drilling,5002310,No,Patterson 628,Phone Number, Vendor Provided,4045050000050,7134459572,2011-05-31,,0.00,
ElPaso Land Drilling,5002310,No,Patterson 628,Phone Number, Vendor Provided,4045050000050,7134459570,2011-05-31,,0.00,
ElPaso Land Drilling,5002310,No,Patterson 628,Space Segment 512/128,4013050000000,,2011-05-31,,40.00,Day
Elpaso Offshore Production,5000866,No,MV Rig Runner,2-Way Radio, VHF Mobile,4043050000000,153.32 pl 82.5,0000-00-00,,9.00,Day
Energy Partners Ltd,5000063,Yes,ST 41B,VSAT Terminal Internet Only,4013050000000,VSAT-1021 56911,2007-05-22,,0.00,
Energy Partners Ltd,5000063,Yes,ST 41B,Space Segment 256/256,4013050000000,,2007-05-22,,27.50,Day
ENI Petroleum,5000151,Yes,Various,Phone Number, Iridium,4045050000050,MST3105 881693115456,2007-08-23,,0.00,
ENI Petroleum,5000151,Yes,Various,Phone Number, Iridium,4045050000050,MST3106 881693115446,2007-08-23,,0.00,
ENI Petroleum,5000151,Yes,Various,Phone Number, Iridium,4045050000050,MST3108 881693115458,2007-08-23,,0.00,
ENI Petroleum,5000151,Yes,Various,Phone Number, Iridium,4045050000050,MST3107 881693115447,2007-08-23,,0.00,
ENI Petroleum,5000151,Yes,Various,Satellite Phone, Irridium,4043050000000,MST-3105,2007-08-23,,50.00,Month
ENI Petroleum,5000151,Yes,Various,Satellite Phone, Irridium,4043050000000,MST-3107,2007-08-23,,50.00,Month
ENI Petroleum,5000151,Yes,Various,Satellite Phone, Irridium,4043050000000,MST-3108,2007-08-23,,50.00,Month
ENI Petroleum,5000151,Yes,Various,Satellite Phone, Irridium,4043050000000,MST-3106,2007-08-23,,50.00,Month
EPCO,5001146,No,SP 55 Constructiion,Phone Number, Houston,4045050000050,8324614600,0000-00-00,,0.00,
EPCO,5001146,No,SP 55 Constructiion,Space Segment 512/128,4013050000000,,0000-00-00,,45.00,Day
EPCO,5001146,No,SP 55 Constructiion,VSAT Dish, 1.2M Fixed,4043050000000,,0000-00-00,,0.00,
EPCO,5001146,No,SP 55 Constructiion,VSAT Terminal Standard,4013050000000,Modem 66447 VSAT 1105,0000-00-00,,0.00,
Era Helicopters,5000744,No,GA A244,Space Segment 512/128,4013050000000,,0000-00-00,,0.00,
Era Helicopters,5000744,No,GA A244,VSAT Terminal Internet Only,4013050000000,Net II modem only,0000-00-00,,0.00,
Era Helicopters,5000745,No,EI 259,Space Segment 512/128,4013050000000,,0000-00-00,,0.00,
Era Helicopters,5000745,No,EI 259,VSAT Terminal Internet Only,4013050000000,Net II modem only,0000-00-00,,0.00,
ERT,5001489,No,Aries Ram I,Phone, Cell,4043050000000,,0000-00-00,,20.00,Day
ERT,5001489,No,Aries Ram I,Airtime, Cellular,4045050000050,,0000-00-00,,1.25,Minute
Estis Well Service,5001523,No,Estis #67,Phone, Cell,4043050000000,,2010-07-01,,20.00,Day
Estis Well Service,5001523,No,Estis #67,Phone Number, Lafayette,4045050000050,3376549863,2010-07-01,,0.00,
Estis Well Service,5001524,No,Estiss #66,Phone, Cell,4043050000000,,2010-06-23,,20.00,Day
Estis Well Service,5001524,No,Estiss #66,Phone Number, Lafayette,4045050000050,3372578335,2010-06-23,,0.00,
EV,5001756,No,Broussard Office,VSAT Terminal Internet Only,4013050000000,,2010-11-09,,0.00,
EV,5001756,No,Broussard Office,Space Segment 512/128,4013050000000,,2010-11-09,,0.00,
EV,5001756,No,Broussard Office,VSAT Dish, 1.2M Fixed,4043050000000,Demo unit.,2010-11-09,,0.00,
Expert Oil &Gas LLC,5001180,No,Axxis Freedom,Phone Number, New Orleans,4045050000050,5043219535,0000-00-00,,0.00,
Expert Oil &Gas LLC,5001180,No,Axxis Freedom,Phone Number, New Orleans,4045050000050,5043219534,0000-00-00,,0.00,
Expert Oil &Gas LLC,5001180,No,Axxis Freedom,VSAT Dish, 1.2M Fixed,4043050000000,,0000-00-00,,0.00,
Expert Oil &Gas LLC,5001180,No,Axxis Freedom,Space Segment 512/256,4013050000000,,0000-00-00,,67.00,Day
Expert Oil &Gas LLC,5001180,No,Axxis Freedom,VSAT Terminal Standard,4013050000000,,0000-00-00,,0.00,
Expert Oil &Gas LLC,5001180,No,Axxis Freedom,Phone Number, New Orleans,4045050000050,5043219536,0000-00-00,,0.00,
Expro Americas,5001336,No,Pensylvania,VSAT Terminal Standard,4013050000000,VSAT-1071,0000-00-00,,0.00,
Expro Americas,5001336,No,Pensylvania,Phone Number, Houston,4045050000050,,0000-00-00,,0.00,
Expro Americas,5001336,No,Pensylvania,Phone Number, Houston,4045050000050,,0000-00-00,,0.00,
Expro Americas,5001336,No,Pensylvania,Space Segment 512/256,4013050000000,,0000-00-00,,0.00,
Expro Americas,5001336,No,Pensylvania,VSAT Dish, 1.2M Fixed,4043050000000,,0000-00-00,,0.00,
Expro Americas,5002266,No,Broussard,VSAT Terminal Standard,4013050000000,,,,0.00,
Expro Americas,5002266,No,Broussard,VSAT Dish, KVH V7,4043050000000,,,,0.00,
Expro Americas,5002266,No,Broussard,Space Segment 256/256,4013050000000,,,,175.00,day
Expro Americas,5002266,No,Broussard,Phone Number, Lafayette,4045050000050,3378061294,,,0.00,
Expro Americas,5002266,No,Broussard,Phone Number, Lafayette,4045050000050,3378061295,,,0.00,
Forest Oil Corporation,5001986,No,Basic Rig 10,Space Segment 512/128,4013050000000,,2011-03-04,,70.00,Day
Forest Oil Corporation,5001986,No,Basic Rig 10,VSAT Dish, .96M Auto-Acquire,4043050000000,Shared with Basic Marine,2011-03-04,,0.00,
Forest Oil Corporation,5001986,No,Basic Rig 10,VSAT Terminal Standard,4013050000000,Shared with Basic Marine,2011-03-04,,0.00,
Forum,50000924,No,Coastal #12,VSAT Terminal Standard,4013050000000,,0000-00-00,,0.00,
Forum,5000925,No,Shrevport Office,VSAT Terminal Internet Only,4013050000000,064650,2009-03-11,,0.00,
Forum,5000925,No,Shrevport Office,VSAT Dish, 1.2M Fixed,4043050000000,,2009-03-11,,0.00,
Forum,5000925,No,Shrevport Office,Space Segment 768/256,4013050000000,DEMO,2009-03-11,,0.00,
Forum,5000960,No,New Iberia Test Unit,VSAT Terminal Standard,4013050000000,,0000-00-00,,0.00,
Forum,5000960,No,New Iberia Test Unit,Space Segment 768/256,4013050000000,,0000-00-00,,0.00,
Forum,5001175,No,Broussard,Phone Number, Lafayette,4045050000050,3372109579,0000-00-00,,0.00,
Forum,5001175,No,Broussard,VSAT Terminal Standard,4013050000000,Modem: 66347,0000-00-00,,0.00,
Forum,5001175,No,Broussard,Space Segment 768/256,4013050000000,,0000-00-00,,0.00,
Fugro Geo Services,5000194,Yes,M/V Enterprise,Phone Number, Iridium,4045050000050,Local N.O number 504 355 0742 881641498532,2007-12-14,,65.00,Month
Fugro Geo Services,5000194,Yes,M/V Enterprise,Phone Number, Lafayette,4045050000050,3372109531,2007-10-22,,0.00,
Fugro Geo Services,5000194,Yes,M/V Enterprise,Phone Number, Lafayette,4045050000050,3372109530,2007-10-22,,0.00,
Fugro Geo Services,5000194,Yes,M/V Enterprise,Space Segment 512/128,4013050000000,,2007-10-22,,1095.00,Month
Fugro Geo Services,5000194,Yes,M/V Enterprise,VSAT Dish, Orbit AL 7103,4043050000000,orbit dish customer owned,2007-10-22,,0.00,
Fugro Geo Services,5000346,Yes,MV Universal Surveyor,Satellite Phone, Irridium,4043050000000,Customer owned phone 881641499112,2008-01-25,,65.00,Month
Fugro Geo Services,5000346,Yes,MV Universal Surveyor,Phone Number, Lafayette,4045050000050,3372109526,2008-02-11,,0.00,
Fugro Geo Services,5000346,Yes,MV Universal Surveyor,Phone Number, Houma,4045050000050,9857728526,2008-02-11,,0.00,
Fugro Geo Services,5000346,Yes,MV Universal Surveyor,VSAT Terminal Standard,4013050000000,Customer owned 059980,2008-02-11,,0.00,
Fugro Geo Services,5000346,Yes,MV Universal Surveyor,Space Segment 512/128,4013050000000,,2008-02-11,,1095.00,Month
Fugro Geo Services,5000346,Yes,MV Universal Surveyor,VSAT Dish, Orbit AL 7103,4043050000000,Customer owned.,2008-02-11,,0.00,
Fugro Geo Services,5000421,Yes,Spare Unit Irridium,Phone Number, Iridium,4045050000050,New Orleans number 504-355-0751 881641401642,2008-03-05,,65.00,Month
Fugro Geo Services,5000421,Yes,Spare Unit Irridium,Phone Number, Iridium,4045050000050,881641437323,2008-09-01,,65.00,Month
Fugro Geo Services,5000421,Yes,Spare Unit Irridium,Airtime, Irridium,4045050000050,Local number 337-889-0133,2008-09-01,,1.45,Minute
Fugro Geo Services,5001182,No,Data Modems,Satellite Data Modem, Irridium,4043050000000,300034012572570,2009-11-11,,19.95,Month
Fugro Geo Services,5001182,No,Data Modems,Satellite Data Modem, Irridium,4043050000000,300034012577560,2009-11-11,,19.95,Month
Fugro Geo Services,5001182,No,Data Modems,Satellite Data Modem, Irridium,4043050000000,300034012570540,2009-11-11,,19.95,Month
Fugro Geo Services,5001182,No,Data Modems,Airtime, Irridium,4045050000050,,0000-00-00,,1.80,Kilobyte
Fugro Geo Services,5001182,No,Data Modems,Satellite Data Modem, Irridium,4043050000000,300034012937110,2009-11-11,,19.95,Month
Fugro Geo Services,5001908,No,Fugro Geodetic Surveyor,Phone Number, Iridium,4045050000050,Local N.O number 504-355-0749 881641499111,2011-01-26,,65.00,Month
Fugro Geo Services,5001908,No,Fugro Geodetic Surveyor,Phone Number, Lafayette,4045050000050,3372109557,2011-01-26,,0.00,
